21349367	60	3	36	SH, N, LD	88.434005	49737.702129	29279.887730
21368004	60	3	36	SH, CN, LN	89.286402	1908.473954	1366.413842
21386680	60	3	36	SH, CN, LD	88.434005	49737.702129	29279.887726
21772197	60	3	37	SH, N, LN	90.483543	1824.446458	1320.860155
21791360	60	3	37	SH, N, LD	88.400940	51689.376316	29760.434064
21810307	60	3	37	SH, CN, LN	95.947084	1965.761520	1392.112405
21829233	60	3	37	SH, CN, LD	88.400940	51689.376287	29760.434057
22136648	60	3	38	SH, N, LN	97.841828	1821.148664	1325.254137
22156124	60	3	38	SH, N, LD	99.623902	51740.449168	29934.673024
22175556	60	3	38	SH, CN, LN	99.188049	1980.690992	1405.569626
22195030	60	3	38	SH, CN, LD	99.623902	51740.449129	29934.673009
22590697	60	3	39	SH, N, LN	82.761660	1788.187102	1303.262426
22610727	60	3	39	SH, N, LD	82.534283	50419.637553	29365.142995
22630933	60	3	39	SH, CN, LN	83.531921	1936.045789	1378.782711
22650825	60	3	39	SH, CN, LD	82.534283	50419.637514	29365.142972
23040953	60	3	40	SH, N, LN	92.548263	1764.946595	1291.571291
23060139	60	3	40	SH, N, LD	95.066690	49309.147978	29061.934208
23079638	60	3	40	SH, CN, LN	94.199719	1924.339614	1373.785522
23098941	60	3	40	SH, CN, LD	95.066690	49309.147979	29061.934202
23660882	60	3	41	SH, N, LN	92.872517	1758.612999	1288.972768
23679402	60	3	41	SH, N, LD	93.101759	48822.465854	29070.437746
23698015	60	3	41	SH, CN, LN	92.923265	1910.905596	1368.049721
23716888	60	3	41	SH, CN, LD	93.101759	48822.465855	29070.437745
24021504	60	3	42	SH, N, LN	87.502638	1882.874028	1357.657555
24041199	60	3	42	SH, N, LD	87.509672	53890.442793	30546.715588
24061965	60	3	42	SH, CN, LN	88.112823	2039.515114	1434.904330
24081271	60	3	42	SH, CN, LD	87.509672	53890.442825	30546.715592
24365038	60	3	43	SH, N, LN	100.000000	1684.672616	1256.483801
24384780	60	3	43	SH, N, LD	100.000000	46444.580148	28470.602652
24405254	60	3	43	SH, CN, LN	100.000000	1820.472231	1329.148034
24425524	60	3	43	SH, CN, LD	100.000000	46444.580101	28470.602643
24819013	60	3	44	SH, N, LN	80.696708	1820.340962	1322.927111
24838065	60	3	44	SH, N, LD	81.143990	51006.486580	29693.134647
24856968	60	3	44	SH, CN, LN	81.570223	1952.283043	1389.650834
24876348	60	3	44	SH, CN, LD	81.143990	51006.486557	29693.134638
25166909	60	3	45	SH, N, LN	96.811788	1799.390746	1306.101129
25186849	60	3	45	SH, N, LD	95.762548	50626.476136	29368.627750
25207172	60	3	45	SH, CN, LN	95.438621	1931.327403	1373.728749
25227743	60	3	45	SH, CN, LD	95.762548	50626.476116	29368.627745
25540387	60	3	46	SH, N, LN	90.195221	1798.318856	1304.623194
25558686	60	3	46	SH, N, LD	89.500752	50407.733140	29304.639093
25577195	60	3	46	SH, CN, LN	89.624952	1942.730959	1377.642102
25595809	60	3	46	SH, CN, LD	89.500752	50407.733144	29304.639088
