J_val = 97149.39433201971405651
GE_LEM : 
184.795253	158.458157	162.620491	165.442046	221.481046	300.533467	359.852223	253.264725	239.617502	245.946228	0.000000	43.451030	40.259131	59.519202	69.931778	204.783802	236.178169	174.309747	149.097577	153.560830	199.568180	201.168064	185.456706	175.387040	232.223902	193.905899	228.355685	254.767086	253.689364	173.361551	214.830921	273.035363	195.452494	192.526735	174.503687	232.086543	278.793555	247.686216	226.367137	245.455201	225.098901	187.876277	195.035924	178.647173	180.135004	217.532760	319.726654	286.803237	227.239863	241.277756	
186.335851	160.812080	163.063301	169.201689	221.879554	310.600296	363.847376	260.354797	247.378739	255.892878	43.451030	0.000000	42.800431	63.714118	75.941610	215.564969	245.002417	183.960235	158.003662	159.490500	209.403405	212.813347	197.374971	188.215241	242.481524	204.779982	237.288758	264.781915	259.131606	179.394190	221.590804	283.236395	206.112523	204.860941	182.296158	238.987207	282.305261	251.105568	231.521621	246.925979	233.503561	191.790304	200.267973	182.953002	185.517028	222.899113	323.589254	283.548363	230.179171	241.358855	
181.090185	157.363474	162.565539	166.838685	218.035008	297.723507	355.211612	249.135452	237.426823	248.889032	40.259131	42.800431	0.000000	58.294515	69.010656	209.188286	235.598228	178.059970	151.793969	154.707298	198.194719	203.165757	187.223061	176.994043	232.575688	209.642578	241.893755	270.564465	267.632695	182.570653	217.278605	273.165879	199.611322	197.875950	175.088040	228.333016	273.686392	240.628669	218.654663	236.137788	230.835834	192.021606	192.746398	180.207464	182.849863	218.997203	317.320558	282.657554	228.151773	238.216146	
203.340611	180.289038	186.946272	190.233400	236.882907	324.123398	378.716342	272.711697	261.706648	267.327872	59.519202	63.714118	58.294515	0.000000	87.156699	216.935133	251.587504	187.711148	163.934981	165.056861	218.913574	218.786676	206.582233	194.780986	246.186849	216.613698	244.964727	273.432377	262.579698	190.264471	247.523945	301.232882	229.442198	222.044433	201.570104	254.184602	300.152809	267.904945	242.985609	265.685385	244.218717	207.632209	218.219312	198.858943	200.119631	233.657195	336.961433	296.974853	250.071896	255.970687	
212.037430	192.954297	194.340419	198.923092	240.696477	341.385203	397.647369	290.597194	278.068578	287.431780	69.931778	75.941610	69.010656	87.156699	0.000000	232.690871	263.178836	209.788455	179.654610	184.550580	240.201665	242.681783	230.467512	220.229469	271.845508	232.355320	267.401279	301.061158	291.026547	209.743416	242.094836	302.281124	222.404201	222.066676	201.355671	271.872987	316.367679	283.029910	263.640261	280.792697	259.617143	224.632422	228.807350	212.237530	213.921495	254.608628	351.269050	319.715703	263.180397	277.719156	
257.737875	237.426488	226.874097	239.862020	285.036217	355.839231	415.921050	306.576071	287.741459	294.455932	204.783802	215.564969	209.188286	216.935133	232.690871	0.000000	144.299020	103.816241	80.378338	84.059582	271.791552	263.217392	255.339610	230.745205	282.252754	211.145846	237.711198	263.974569	248.109368	194.125658	302.554395	346.985665	268.616684	273.813654	242.025277	241.109790	290.409316	248.794350	235.408328	255.917587	276.745852	227.836607	233.552809	230.026934	217.240141	232.616786	329.873036	297.466609	243.991404	268.922790	
289.806657	271.761832	260.486749	275.195000	314.591647	377.493379	430.483934	325.734279	304.620232	308.822030	236.178169	245.002417	235.598228	251.587504	263.178836	144.299020	0.000000	123.730575	106.677648	107.452140	292.996441	286.352272	280.140659	264.081719	311.580160	246.840798	278.219399	314.100577	289.736483	240.597707	327.659126	363.899967	300.225573	295.537542	272.310435	261.572935	308.303012	259.804344	250.331230	272.132150	289.404569	233.458993	244.270869	239.525624	232.695281	254.418571	346.180264	320.747028	257.938382	279.248012	
215.213657	202.649582	190.020471	207.840142	248.753156	326.720063	393.607276	274.567756	257.930600	258.811931	174.309747	183.960235	178.059970	187.711148	209.788455	103.816241	123.730575	0.000000	58.279547	59.242298	240.746862	232.328451	223.454380	203.852294	258.720441	188.444339	216.071948	235.607438	225.361319	171.108921	276.143411	324.857543	248.668688	249.303594	226.359469	195.111486	247.573665	201.025986	188.029835	210.440079	250.292580	206.084810	211.793613	203.131739	190.484617	190.873757	291.281485	264.422908	205.636051	230.577401	
193.994824	171.916260	163.960151	176.976583	224.919546	309.347598	369.002417	256.401773	238.159768	243.302141	149.097577	158.003662	151.793969	163.934981	179.654610	80.378338	106.677648	58.279547	0.000000	40.481730	214.488275	199.425104	199.626759	175.241274	234.210719	163.669993	186.298028	217.986940	204.165502	146.302475	249.499765	297.484498	215.791484	216.261698	195.011054	177.449492	219.419585	185.504396	167.210672	189.180362	223.419111	171.419601	180.730838	175.297936	163.220686	170.706821	267.252825	241.167269	177.055248	201.754832	
196.605630	171.982518	164.781910	180.970812	228.314445	308.909089	367.260423	255.574628	236.640900	245.639490	153.560830	159.490500	154.707298	165.056861	184.550580	84.059582	107.452140	59.242298	40.481730	0.000000	210.117611	200.474872	193.113256	169.013796	219.604774	165.222530	185.710370	217.355857	197.587951	144.797003	254.000567	298.117262	218.025946	222.476323	196.656615	168.402854	213.980081	175.585169	160.045605	180.531635	220.524165	175.640349	180.679483	173.737810	163.539263	162.315926	261.092461	230.975348	168.803714	194.953035	
269.200406	231.953559	239.098192	247.687023	309.477801	244.311302	275.679948	192.602659	190.962501	191.179095	199.568180	209.403405	198.194719	218.913574	240.201665	271.791552	292.996441	240.746862	214.488275	210.117611	0.000000	78.776738	83.309391	67.091431	104.846970	216.095831	251.853398	293.404417	268.882769	212.938756	288.643163	323.183294	262.291426	249.195906	239.401375	192.545098	233.022654	199.819267	192.333890	198.946201	209.485237	182.002695	185.485670	170.730076	175.425129	200.143300	280.806145	256.721845	208.528005	218.740070	
257.885748	220.379138	226.346277	234.114844	304.515050	258.167027	289.145788	195.442512	192.801476	196.246645	201.168064	212.813347	203.165757	218.786676	242.681783	263.217392	286.352272	232.328451	199.425104	200.474872	78.776738	0.000000	78.315077	55.661477	93.606450	208.564243	244.845760	287.253106	264.092553	206.047274	279.784308	324.612360	259.523518	247.477614	236.528744	166.444847	203.128480	177.315462	164.781383	174.838104	222.143756	187.494962	194.900668	177.259503	182.479967	174.469739	258.024791	225.237042	174.576570	183.519644	
228.868842	198.270066	203.830198	217.016266	278.565244	251.103596	279.877927	190.894592	188.218752	194.526011	185.456706	197.374971	187.223061	206.582233	230.467512	255.339610	280.140659	223.454380	199.626759	193.113256	83.309391	78.315077	0.000000	58.531117	100.420534	191.858327	225.270370	262.729115	245.960982	183.665304	264.766759	307.837000	239.236961	226.406853	217.735417	187.082167	225.631229	192.821261	184.322347	191.764858	208.414979	178.114423	178.234815	169.855581	163.791166	173.210029	257.606042	233.579254	175.555105	187.735568	
221.865606	183.525606	191.937575	199.664860	264.008019	232.336321	268.652650	173.296096	166.457195	171.754863	175.387040	188.215241	176.994043	194.780986	220.229469	230.745205	264.081719	203.852294	175.241274	169.013796	67.091431	55.661477	58.531117	0.000000	79.913040	179.910956	212.259208	251.979498	232.982217	171.225304	255.978861	304.566204	234.077866	221.749668	208.390567	145.483609	185.236672	153.559176	146.026296	153.108966	194.325367	156.824655	162.108266	146.281800	150.467676	155.582995	238.130584	212.289689	151.819161	164.794015	
282.854562	248.237744	252.549212	266.754428	323.498070	280.407371	317.807617	224.612590	216.992838	220.959245	232.223902	242.481524	232.575688	246.186849	271.845508	282.252754	311.580160	258.720441	234.210719	219.604774	104.846970	93.606450	100.420534	79.913040	0.000000	236.606589	269.708796	303.163181	285.793175	226.161441	322.550363	366.372967	294.021703	281.818793	273.052332	174.066372	214.351084	178.802239	173.183226	188.943871	239.042441	202.486837	209.474177	190.796031	196.760968	191.973752	274.422374	250.518478	198.974574	205.142807	
209.921039	183.868827	185.659614	195.655405	246.265215	353.258570	403.064692	294.613655	285.866967	300.990641	193.905899	204.779982	209.642578	216.613698	232.355320	211.145846	246.840798	188.444339	163.669993	165.222530	216.095831	208.564243	191.858327	179.910956	236.606589	0.000000	88.439748	118.035130	110.608814	57.838414	278.666746	321.242102	242.149555	239.654651	230.603852	262.304023	308.880088	268.835705	257.504805	269.184210	214.832270	187.137017	200.861782	187.883380	172.141678	197.920653	291.417211	273.354592	211.936925	217.207421	
226.930842	197.494694	198.872802	212.731063	263.044625	410.818145	472.560891	350.342853	342.946623	351.158467	228.355685	237.288758	241.893755	244.964727	267.401279	237.711198	278.219399	216.071948	186.298028	185.710370	251.853398	244.845760	225.270370	212.259208	269.708796	88.439748	0.000000	136.824454	118.287473	73.167902	309.744260	345.591472	269.305875	267.392520	263.097460	292.728880	335.485250	300.227140	286.333426	298.815337	244.307228	209.306718	228.065736	212.672773	191.819939	214.676005	310.843854	291.003533	229.217710	241.010857	
257.307517	234.529041	234.132004	247.179373	292.773559	426.092294	480.790590	370.143320	362.214473	368.986950	254.767086	264.781915	270.564465	273.432377	301.061158	263.974569	314.100577	235.607438	217.986940	217.355857	293.404417	287.253106	262.729115	251.979498	303.163181	118.035130	136.824454	0.000000	151.100750	105.355227	346.490500	373.834406	307.541057	297.644895	290.995650	331.836098	374.605403	334.028957	323.257028	338.879617	286.332093	247.405772	268.096459	254.541486	234.221369	280.784869	376.218113	350.041412	290.408705	298.702272	
254.748353	231.141103	226.197436	241.350765	288.820410	406.944944	467.470371	347.393199	341.572814	352.895290	253.689364	259.131606	267.632695	262.579698	291.026547	248.109368	289.736483	225.361319	204.165502	197.587951	268.882769	264.092553	245.960982	232.982217	285.793175	110.608814	118.287473	151.100750	0.000000	100.310315	331.188765	366.625801	291.625484	291.580625	281.078630	309.283170	352.473291	316.016762	304.720541	320.779578	263.208880	226.909457	243.738165	231.816679	215.928314	240.678840	339.205927	312.025725	256.947598	263.380501	
184.035418	161.868930	161.295653	174.655960	220.104584	352.297199	409.566661	293.299135	283.136404	296.593592	173.361551	179.394190	182.570653	190.264471	209.743416	194.125658	240.597707	171.108921	146.302475	144.797003	212.938756	206.047274	183.665304	171.225304	226.161441	57.838414	73.167902	105.355227	100.310315	0.000000	255.506331	303.313267	222.322953	218.741036	210.597527	249.924452	295.591857	255.846626	244.282284	258.675152	199.911945	166.731610	182.886872	170.452374	153.839671	190.775561	287.719083	267.449720	201.874221	215.204736	
215.295708	195.035679	192.725021	207.568906	251.723301	378.064525	423.937799	321.571949	308.788660	323.071711	214.830921	221.590804	217.278605	247.523945	242.094836	302.554395	327.659126	276.143411	249.499765	254.000567	288.643163	279.784308	264.766759	255.978861	322.550363	278.666746	309.744260	346.490500	331.188765	255.506331	0.000000	135.344798	77.515675	78.869577	67.844408	348.555872	407.781037	365.236859	341.227646	352.916882	317.673794	282.747543	285.328666	272.973107	269.355878	295.429945	394.414645	366.687203	299.531579	306.183897	
270.809986	255.018451	254.648975	267.996321	305.797256	414.663168	451.735455	359.907382	349.345458	365.014241	273.035363	283.236395	273.165879	301.232882	302.281124	346.985665	363.899967	324.857543	297.484498	298.117262	323.183294	324.612360	307.837000	304.566204	366.372967	321.242102	345.591472	373.834406	366.625801	303.313267	135.344798	0.000000	112.317290	113.491478	101.705019	393.269551	449.735734	410.121511	386.049321	400.362600	353.573264	323.366577	330.748035	309.658766	310.899823	351.396840	444.104171	419.173851	347.431848	361.249506	
205.424034	182.915341	183.611990	192.324815	239.771860	365.433547	412.463671	307.362641	295.461656	311.914738	195.452494	206.112523	199.611322	229.442198	222.404201	268.616684	300.225573	248.668688	215.791484	218.025946	262.291426	259.523518	239.236961	234.077866	294.021703	242.149555	269.305875	307.541057	291.625484	222.322953	77.515675	112.317290	0.000000	58.737575	48.998634	318.692964	375.406558	333.593684	308.853290	320.763270	295.527107	260.650625	263.624345	246.805459	242.941123	267.132012	371.331677	341.063960	265.966068	278.139227	
199.901148	178.875959	178.904538	188.802431	239.053228	342.855804	385.840759	292.387889	276.780014	290.501883	192.526735	204.860941	197.875950	222.044433	222.066676	273.813654	295.537542	249.303594	216.261698	222.476323	249.195906	247.477614	226.406853	221.749668	281.818793	239.654651	267.392520	297.644895	291.580625	218.741036	78.869577	113.491478	58.737575	0.000000	51.162142	311.208671	364.783197	323.812147	301.159849	314.392702	268.980032	236.125151	241.046214	226.671905	225.063520	264.927636	360.212484	340.368009	259.589217	273.109385	
178.921685	156.368647	160.529379	165.764443	208.478507	332.541142	380.086741	273.205611	261.475414	277.848062	174.503687	182.296158	175.088040	201.570104	201.355671	242.025277	272.310435	226.359469	195.011054	196.656615	239.401375	236.528744	217.735417	208.390567	273.052332	230.603852	263.097460	290.995650	281.078630	210.597527	67.844408	101.705019	48.998634	51.162142	0.000000	290.232065	349.196413	306.925851	284.691157	297.472103	270.031674	234.070072	237.136398	219.001060	218.985946	248.794133	341.959672	314.128114	240.979641	261.524992	
299.877565	272.873742	261.997317	279.892267	345.004800	273.018775	345.621263	235.864374	210.953025	220.253853	232.086543	238.987207	228.333016	254.184602	271.872987	241.109790	261.572935	195.111486	177.449492	168.402854	192.545098	166.444847	187.082167	145.483609	174.066372	262.304023	292.728880	331.836098	309.283170	249.924452	348.555872	393.269551	318.692964	311.208671	290.232065	0.000000	72.179420	36.749829	35.793879	47.587347	238.276913	198.841428	195.623646	188.938538	182.250591	149.015063	248.818673	207.620302	158.521553	171.277455	
344.442450	322.033089	310.473672	323.847571	393.124198	322.561052	383.903176	287.233222	257.157151	264.305605	278.793555	282.305261	273.686392	300.152809	316.367679	290.409316	308.303012	247.573665	219.419585	213.980081	233.022654	203.128480	225.631229	185.236672	214.351084	308.880088	335.485250	374.605403	352.473291	295.591857	407.781037	449.735734	375.406558	364.783197	349.196413	72.179420	0.000000	66.794819	71.887569	77.902530	273.586648	244.002863	238.863462	231.373916	226.866596	191.630878	290.610727	248.667445	198.264552	211.161780	
313.297772	285.015702	273.881176	289.021688	351.607794	279.488199	346.879519	243.237452	215.230309	223.373417	247.686216	251.105568	240.628669	267.904945	283.029910	248.794350	259.804344	201.025986	185.504396	175.585169	199.819267	177.315462	192.821261	153.559176	178.802239	268.835705	300.227140	334.028957	316.016762	255.846626	365.236859	410.121511	333.593684	323.812147	306.925851	36.749829	66.794819	0.000000	37.285690	45.570690	240.808822	200.761413	198.921484	194.403156	186.088398	160.650525	257.257889	220.114725	167.075436	179.393301	
292.728585	264.974855	252.865985	267.506483	333.806997	275.989214	342.037309	235.332911	209.345196	219.155325	226.367137	231.521621	218.654663	242.985609	263.640261	235.408328	250.331230	188.029835	167.210672	160.045605	192.333890	164.781383	184.322347	146.026296	173.183226	257.504805	286.333426	323.257028	304.720541	244.282284	341.227646	386.049321	308.853290	301.159849	284.691157	35.793879	71.887569	37.285690	0.000000	46.250784	239.623454	198.468702	196.361207	189.330328	181.879597	145.393720	248.154176	208.975623	156.081041	162.128810	
311.495505	278.663829	269.828053	282.423701	349.771524	289.883223	351.172836	246.328788	220.698937	234.414259	245.455201	246.925979	236.137788	265.685385	280.792697	255.917587	272.132150	210.440079	189.180362	180.531635	198.946201	174.838104	191.764858	153.108966	188.943871	269.184210	298.815337	338.879617	320.779578	258.675152	352.916882	400.362600	320.763270	314.392702	297.472103	47.587347	77.902530	45.570690	46.250784	0.000000	248.374785	208.384270	203.568380	198.334746	191.467990	158.365169	260.043303	221.842529	166.930746	179.739154	
306.646144	263.646314	268.415991	276.881796	330.653741	241.556291	292.816217	210.308767	203.062930	199.519376	225.098901	233.503561	230.835834	244.218717	259.617143	276.745852	289.404569	250.292580	223.419111	220.524165	209.485237	222.143756	208.414979	194.325367	239.042441	214.832270	244.307228	286.332093	263.208880	199.911945	317.673794	353.573264	295.527107	268.980032	270.031674	238.276913	273.586648	240.808822	239.623454	248.374785	0.000000	84.019688	79.872518	74.302921	77.697192	235.276545	326.110809	318.074515	243.824822	262.708465	
252.030403	217.315698	223.503902	228.664660	283.213835	231.871408	283.606866	194.638597	185.699612	186.932453	187.876277	191.790304	192.021606	207.632209	224.632422	227.836607	233.458993	206.084810	171.419601	175.640349	182.002695	187.494962	178.114423	156.824655	202.486837	187.137017	209.306718	247.405772	226.909457	166.731610	282.747543	323.366577	260.650625	236.125151	234.070072	198.841428	244.002863	200.761413	198.468702	208.384270	84.019688	0.000000	55.863584	51.650104	55.671672	195.306714	282.608733	273.870035	194.909811	221.697064	
272.971181	234.147450	236.966181	241.181150	301.044820	211.462599	262.028225	176.657915	166.218111	171.085797	195.035924	200.267973	192.746398	218.219312	228.807350	233.552809	244.270869	211.793613	180.730838	180.679483	185.485670	194.900668	178.234815	162.108266	209.474177	200.861782	228.065736	268.096459	243.738165	182.886872	285.328666	330.748035	263.624345	241.046214	237.136398	195.623646	238.863462	198.921484	196.361207	203.568380	79.872518	55.863584	0.000000	47.779226	54.317477	197.794436	285.235306	279.018010	204.027722	222.619906	
248.206584	213.694944	214.123177	221.164337	280.748839	209.258587	254.874719	166.535927	157.133612	163.393557	178.647173	182.953002	180.207464	198.858943	212.237530	230.026934	239.525624	203.131739	175.297936	173.737810	170.730076	177.259503	169.855581	146.281800	190.796031	187.883380	212.672773	254.541486	231.816679	170.452374	272.973107	309.658766	246.805459	226.671905	219.001060	188.938538	231.373916	194.403156	189.330328	198.334746	74.302921	51.650104	47.779226	0.000000	48.585984	178.604231	269.216260	264.411592	187.905907	206.000441	
249.585178	211.995675	212.992928	222.036718	279.563650	221.059615	268.357139	184.214601	169.061994	175.402923	180.135004	185.517028	182.849863	200.119631	213.921495	217.240141	232.695281	190.484617	163.220686	163.539263	175.425129	182.479967	163.791166	150.467676	196.760968	172.141678	191.819939	234.221369	215.928314	153.839671	269.355878	310.899823	242.941123	225.063520	218.985946	182.250591	226.866596	186.088398	181.879597	191.467990	77.697192	55.671672	54.317477	48.585984	0.000000	174.067254	266.464635	253.741234	179.964959	197.645534	
234.379620	206.514683	198.491850	223.713943	264.658249	349.633116	404.800847	294.651405	275.146319	280.380624	217.532760	222.899113	218.997203	233.657195	254.608628	232.616786	254.418571	190.873757	170.706821	162.315926	200.143300	174.469739	173.210029	155.582995	191.973752	197.920653	214.676005	280.784869	240.678840	190.775561	295.429945	351.396840	267.132012	264.927636	248.794133	149.015063	191.630878	160.650525	145.393720	158.365169	235.276545	195.306714	197.794436	178.604231	174.067254	0.000000	132.290541	107.807248	65.427082	70.521432	
323.772130	299.860051	299.354327	314.518570	357.108738	443.577031	498.549752	389.755776	366.968435	374.605637	319.726654	323.589254	317.320558	336.961433	351.269050	329.873036	346.180264	291.281485	267.252825	261.092461	280.806145	258.024791	257.606042	238.130584	274.422374	291.417211	310.843854	376.218113	339.205927	287.719083	394.414645	444.104171	371.331677	360.212484	341.959672	248.818673	290.610727	257.257889	248.154176	260.043303	326.110809	282.608733	285.235306	269.216260	266.464635	132.290541	0.000000	186.096506	142.555370	143.805468	
297.428950	270.109723	266.859468	287.134818	333.330444	423.984657	476.999304	376.440220	353.835520	356.488521	286.803237	283.548363	282.657554	296.974853	319.715703	297.466609	320.747028	264.422908	241.167269	230.975348	256.721845	225.237042	233.579254	212.289689	250.518478	273.354592	291.003533	350.041412	312.025725	267.449720	366.687203	419.173851	341.063960	340.368009	314.128114	207.620302	248.667445	220.114725	208.975623	221.842529	318.074515	273.870035	279.018010	264.411592	253.741234	107.807248	186.096506	0.000000	111.895699	116.985754	
228.050394	201.920521	198.885547	215.640529	263.870961	354.842024	404.101458	301.025360	281.605154	286.680177	227.239863	230.179171	228.151773	250.071896	263.180397	243.991404	257.938382	205.636051	177.055248	168.803714	208.528005	174.576570	175.555105	151.819161	198.974574	211.936925	229.217710	290.408705	256.947598	201.874221	299.531579	347.431848	265.966068	259.589217	240.979641	158.521553	198.264552	167.075436	156.081041	166.930746	243.824822	194.909811	204.027722	187.905907	179.964959	65.427082	142.555370	111.895699	0.000000	78.882114	
250.236399	218.187935	215.714913	240.130569	281.244704	374.607636	428.606490	325.740720	300.150551	306.642831	241.277756	241.358855	238.216146	255.970687	277.719156	268.922790	279.248012	230.577401	201.754832	194.953035	218.740070	183.519644	187.735568	164.794015	205.142807	217.207421	241.010857	298.702272	263.380501	215.204736	306.183897	361.249506	278.139227	273.109385	261.524992	171.277455	211.161780	179.393301	162.128810	179.739154	262.708465	221.697064	222.619906	206.000441	197.645534	70.521432	143.805468	116.985754	78.882114	0.000000	

GE_A : 
0.000000	0.789236	0.790800	0.756667	0.645957	-0.206301	-0.165585	-0.263058	-0.273432	-0.270421	-0.485849	-0.482934	-0.492932	-0.451898	-0.436804	-0.365391	-0.322369	-0.431418	-0.468700	-0.463944	-0.349391	-0.365180	-0.409009	-0.420352	-0.331244	-0.440430	-0.412117	-0.366005	-0.369682	-0.487294	-0.431280	-0.347201	-0.448235	-0.458010	-0.497125	-0.309934	-0.260415	-0.294105	-0.318711	-0.296183	-0.301847	-0.373628	-0.344282	-0.379251	-0.377214	-0.400298	-0.282314	-0.312912	-0.410318	-0.376256	
0.789236	0.000000	0.844995	0.821904	0.685909	-0.234689	-0.196305	-0.303935	-0.320248	-0.310159	-0.538495	-0.533566	-0.540803	-0.494477	-0.470609	-0.395562	-0.345912	-0.453119	-0.510917	-0.510785	-0.404110	-0.422800	-0.460938	-0.488265	-0.379205	-0.487611	-0.462336	-0.400065	-0.405394	-0.531368	-0.466798	-0.369293	-0.489430	-0.497214	-0.542908	-0.344413	-0.284238	-0.328459	-0.355206	-0.336711	-0.357054	-0.427890	-0.400661	-0.433985	-0.436875	-0.446329	-0.309955	-0.348152	-0.454412	-0.426434	
0.790800	0.844995	0.000000	0.816998	0.682745	-0.241602	-0.193745	-0.306415	-0.323520	-0.316398	-0.529810	-0.528895	-0.529924	-0.481784	-0.468068	-0.412208	-0.361488	-0.476033	-0.527045	-0.525356	-0.392988	-0.413059	-0.451034	-0.472482	-0.372872	-0.484212	-0.459854	-0.400686	-0.413299	-0.532559	-0.471031	-0.369826	-0.488100	-0.497159	-0.534156	-0.359361	-0.297367	-0.343061	-0.372411	-0.348535	-0.350463	-0.417671	-0.396274	-0.433259	-0.435176	-0.460539	-0.310568	-0.352600	-0.459831	-0.430574	
0.756667	0.821904	0.816998	0.000000	0.654685	-0.248658	-0.204030	-0.310560	-0.325586	-0.319113	-0.524003	-0.516364	-0.521152	-0.475638	-0.459763	-0.391817	-0.341304	-0.444024	-0.500917	-0.493162	-0.380022	-0.400712	-0.428391	-0.458433	-0.352745	-0.465670	-0.435622	-0.380776	-0.389545	-0.505478	-0.444495	-0.351038	-0.471768	-0.478304	-0.523343	-0.335099	-0.282231	-0.323359	-0.351710	-0.331802	-0.339063	-0.409335	-0.389803	-0.421505	-0.420071	-0.417328	-0.292706	-0.325752	-0.430699	-0.391406	
